id,seed,leader,colour,value,drones
32,4363da1a-49ab-4e1a-a2b8-2ecd008bfbe9,Xuturn Mk XXV,1,0.683,"[{""seed"":""4363da1a-49ab-4e1a-a2b8-2ecd008bfbe9"",""name"":""Xuturn Mk XXV"",""weapon"":2,""gimbal"":3,""steering"":5,""thruster"":3,""chassis"":3,""scanner"":1,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.700"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.800"",""steeringNormal"":""1.000"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.333""},{""seed"":""4363da1a-49ab-4e1a-a2b8-2ecd008bfbe9"",""name"":""Nemia"",""weapon"":4,""gimbal"":0,""steering"":4,""thruster"":0,""chassis"":3,""scanner"":4,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.639"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.833"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.833""},{""seed"":""4363da1a-49ab-4e1a-a2b8-2ecd008bfbe9"",""name"":""Sater"",""weapon"":1,""gimbal"":3,""steering"":2,""thruster"":1,""chassis"":4,""scanner"":2,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.578"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.500"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.500""},{""seed"":""4363da1a-49ab-4e1a-a2b8-2ecd008bfbe9"",""name"":""Xanerth v32.6"",""weapon"":4,""gimbal"":5,""steering"":1,""thruster"":1,""chassis"":0,""scanner"":2,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.572"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.333"",""chassisNormal"":""0.200"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.500""},{""seed"":""4363da1a-49ab-4e1a-a2b8-2ecd008bfbe9"",""name"":""Jetune v18.41"",""weapon"":0,""gimbal"":3,""steering"":5,""thruster"":3,""chassis"":1,""scanner"":0,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.539"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.800"",""steeringNormal"":""1.000"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.167""},{""seed"":""4363da1a-49ab-4e1a-a2b8-2ecd008bfbe9"",""name"":""Kenerth"",""weapon"":2,""gimbal"":2,""steering"":3,""thruster"":0,""chassis"":0,""scanner"":0,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.389"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.667"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.167""}]"
33,452f2adf-4f2d-4de5-a0a7-c0660a432984,Vanus,0,0.725,"[{""seed"":""452f2adf-4f2d-4de5-a0a7-c0660a432984"",""name"":""Vanus"",""weapon"":1,""gimbal"":4,""steering"":5,""thruster"":1,""chassis"":3,""scanner"":5,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.739"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.400"",""steeringNormal"":""1.000"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.833"",""scannerNormal"":""1.000""},{""seed"":""452f2adf-4f2d-4de5-a0a7-c0660a432984"",""name"":""Feclite Mk VIII"",""weapon"":1,""gimbal"":3,""steering"":5,""thruster"":4,""chassis"":2,""scanner"":2,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.695"",""weaponNormal"":""0.400"",""thrusterNormal"":""1.000"",""steeringNormal"":""1.000"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.500""},{""seed"":""452f2adf-4f2d-4de5-a0a7-c0660a432984"",""name"":""Kanope"",""weapon"":2,""gimbal"":5,""steering"":4,""thruster"":0,""chassis"":1,""scanner"":1,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.561"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.833"",""chassisNormal"":""0.400"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.333""},{""seed"":""452f2adf-4f2d-4de5-a0a7-c0660a432984"",""name"":""Gugawa"",""weapon"":3,""gimbal"":4,""steering"":1,""thruster"":0,""chassis"":4,""scanner"":0,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.555"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.333"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.167""},{""seed"":""452f2adf-4f2d-4de5-a0a7-c0660a432984"",""name"":""Qoliv"",""weapon"":3,""gimbal"":2,""steering"":3,""thruster"":2,""chassis"":0,""scanner"":2,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.545"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.667"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.500""},{""seed"":""452f2adf-4f2d-4de5-a0a7-c0660a432984"",""name"":""Meclite Mk LXXXII"",""weapon"":1,""gimbal"":0,""steering"":5,""thruster"":1,""chassis"":0,""scanner"":5,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.528"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.400"",""steeringNormal"":""1.000"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.167"",""scannerNormal"":""1.000""}]"
34,311ecc2a-99e3-4a5c-a686-8b1b80caff28,Raturn,5,0.796,"[{""seed"":""311ecc2a-99e3-4a5c-a686-8b1b80caff28"",""name"":""Raturn"",""weapon"":2,""gimbal"":5,""steering"":4,""thruster"":3,""chassis"":2,""scanner"":4,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.778"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.833"",""chassisNormal"":""0.600"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.833""},{""seed"":""311ecc2a-99e3-4a5c-a686-8b1b80caff28"",""name"":""Logawa Mk LXXIX"",""weapon"":2,""gimbal"":3,""steering"":4,""thruster"":4,""chassis"":4,""scanner"":0,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.711"",""weaponNormal"":""0.600"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.833"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.167""},{""seed"":""311ecc2a-99e3-4a5c-a686-8b1b80caff28"",""name"":""Kolara Mk LXXXI"",""weapon"":1,""gimbal"":5,""steering"":3,""thruster"":2,""chassis"":3,""scanner"":3,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.689"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.667"",""chassisNormal"":""0.800"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.667""},{""seed"":""311ecc2a-99e3-4a5c-a686-8b1b80caff28"",""name"":""Genus"",""weapon"":2,""gimbal"":4,""steering"":3,""thruster"":4,""chassis"":1,""scanner"":2,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.667"",""weaponNormal"":""0.600"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.667"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.500""},{""seed"":""311ecc2a-99e3-4a5c-a686-8b1b80caff28"",""name"":""Watera Mk LV"",""weapon"":2,""gimbal"":5,""steering"":0,""thruster"":2,""chassis"":4,""scanner"":1,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.617"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.167"",""chassisNormal"":""1.000"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.333""},{""seed"":""311ecc2a-99e3-4a5c-a686-8b1b80caff28"",""name"":""Wumia"",""weapon"":1,""gimbal"":3,""steering"":1,""thruster"":3,""chassis"":1,""scanner"":2,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.517"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.333"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.500""}]"
35,8072c649-6734-42de-90e9-6c3038f49903,Nuter Mk XVI,1,0.680,"[{""seed"":""8072c649-6734-42de-90e9-6c3038f49903"",""name"":""Nuter Mk XVI"",""weapon"":4,""gimbal"":3,""steering"":3,""thruster"":0,""chassis"":3,""scanner"":3,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.667"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.667"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.667""},{""seed"":""8072c649-6734-42de-90e9-6c3038f49903"",""name"":""Serilia"",""weapon"":3,""gimbal"":5,""steering"":0,""thruster"":4,""chassis"":2,""scanner"":0,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.622"",""weaponNormal"":""0.800"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.167"",""chassisNormal"":""0.600"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.167""},{""seed"":""8072c649-6734-42de-90e9-6c3038f49903"",""name"":""Qahiri Mk LX"",""weapon"":2,""gimbal"":3,""steering"":4,""thruster"":1,""chassis"":3,""scanner"":1,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.606"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.833"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.333""},{""seed"":""8072c649-6734-42de-90e9-6c3038f49903"",""name"":""Xotov Mk LXXXIX"",""weapon"":3,""gimbal"":2,""steering"":0,""thruster"":3,""chassis"":2,""scanner"":1,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.533"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.167"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.333""},{""seed"":""8072c649-6734-42de-90e9-6c3038f49903"",""name"":""Ioyama v41.68"",""weapon"":1,""gimbal"":0,""steering"":2,""thruster"":2,""chassis"":4,""scanner"":1,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.500"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.500"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.333""},{""seed"":""8072c649-6734-42de-90e9-6c3038f49903"",""name"":""Yenides"",""weapon"":4,""gimbal"":1,""steering"":0,""thruster"":1,""chassis"":2,""scanner"":1,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.472"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.167"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.333""}]"
36,ee75a83d-851d-4cd7-abf5-63e1e4a826e1,Qulea,0,0.731,"[{""seed"":""ee75a83d-851d-4cd7-abf5-63e1e4a826e1"",""name"":""Qulea"",""weapon"":1,""gimbal"":5,""steering"":4,""thruster"":4,""chassis"":3,""scanner"":1,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.728"",""weaponNormal"":""0.400"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.833"",""chassisNormal"":""0.800"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.333""},{""seed"":""ee75a83d-851d-4cd7-abf5-63e1e4a826e1"",""name"":""Mamia"",""weapon"":4,""gimbal"":2,""steering"":2,""thruster"":1,""chassis"":3,""scanner"":5,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.700"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.500"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.500"",""scannerNormal"":""1.000""},{""seed"":""ee75a83d-851d-4cd7-abf5-63e1e4a826e1"",""name"":""Benides"",""weapon"":0,""gimbal"":5,""steering"":3,""thruster"":1,""chassis"":2,""scanner"":3,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.589"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.667"",""chassisNormal"":""0.600"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.667""},{""seed"":""ee75a83d-851d-4cd7-abf5-63e1e4a826e1"",""name"":""Koria Mk XII"",""weapon"":4,""gimbal"":2,""steering"":2,""thruster"":2,""chassis"":2,""scanner"":0,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.561"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.500"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.167""},{""seed"":""ee75a83d-851d-4cd7-abf5-63e1e4a826e1"",""name"":""Tevis"",""weapon"":3,""gimbal"":0,""steering"":1,""thruster"":2,""chassis"":2,""scanner"":4,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.555"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.333"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.833""},{""seed"":""ee75a83d-851d-4cd7-abf5-63e1e4a826e1"",""name"":""Xanides"",""weapon"":4,""gimbal"":2,""steering"":0,""thruster"":0,""chassis"":2,""scanner"":3,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.522"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.167"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.667""}]"
37,774a2144-6e41-4d00-b997-e761098f1570,Iayama Mk LVIII,5,0.664,"[{""seed"":""774a2144-6e41-4d00-b997-e761098f1570"",""name"":""Iayama Mk LVIII"",""weapon"":1,""gimbal"":5,""steering"":0,""thruster"":2,""chassis"":4,""scanner"":3,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.639"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.167"",""chassisNormal"":""1.000"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.667""},{""seed"":""774a2144-6e41-4d00-b997-e761098f1570"",""name"":""Yotis v39.55"",""weapon"":4,""gimbal"":5,""steering"":3,""thruster"":0,""chassis"":1,""scanner"":1,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.600"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.667"",""chassisNormal"":""0.400"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.333""},{""seed"":""774a2144-6e41-4d00-b997-e761098f1570"",""name"":""Janus"",""weapon"":0,""gimbal"":5,""steering"":1,""thruster"":0,""chassis"":4,""scanner"":4,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.594"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.333"",""chassisNormal"":""1.000"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.833""},{""seed"":""774a2144-6e41-4d00-b997-e761098f1570"",""name"":""Tutania Mk LXV"",""weapon"":1,""gimbal"":0,""steering"":3,""thruster"":3,""chassis"":4,""scanner"":0,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.533"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.667"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.167""},{""seed"":""774a2144-6e41-4d00-b997-e761098f1570"",""name"":""Furia"",""weapon"":1,""gimbal"":4,""steering"":2,""thruster"":0,""chassis"":3,""scanner"":1,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.511"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.500"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.333""},{""seed"":""774a2144-6e41-4d00-b997-e761098f1570"",""name"":""Wonus"",""weapon"":0,""gimbal"":4,""steering"":3,""thruster"":1,""chassis"":1,""scanner"":0,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.444"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.667"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.167""}]"
38,89a5f46a-a0f6-4d88-b54f-716055352e6a,Notera,4,0.762,"[{""seed"":""89a5f46a-a0f6-4d88-b54f-716055352e6a"",""name"":""Notera"",""weapon"":3,""gimbal"":5,""steering"":3,""thruster"":3,""chassis"":0,""scanner"":5,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.745"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.667"",""chassisNormal"":""0.200"",""gimbalNormal"":""1.000"",""scannerNormal"":""1.000""},{""seed"":""89a5f46a-a0f6-4d88-b54f-716055352e6a"",""name"":""Cutera"",""weapon"":1,""gimbal"":3,""steering"":5,""thruster"":0,""chassis"":4,""scanner"":5,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.711"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.200"",""steeringNormal"":""1.000"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.667"",""scannerNormal"":""1.000""},{""seed"":""89a5f46a-a0f6-4d88-b54f-716055352e6a"",""name"":""Volia"",""weapon"":4,""gimbal"":5,""steering"":1,""thruster"":1,""chassis"":4,""scanner"":1,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.678"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.333"",""chassisNormal"":""1.000"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.333""},{""seed"":""89a5f46a-a0f6-4d88-b54f-716055352e6a"",""name"":""Voter"",""weapon"":0,""gimbal"":4,""steering"":2,""thruster"":4,""chassis"":2,""scanner"":4,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.661"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.500"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.833""},{""seed"":""89a5f46a-a0f6-4d88-b54f-716055352e6a"",""name"":""Julea"",""weapon"":0,""gimbal"":3,""steering"":4,""thruster"":4,""chassis"":0,""scanner"":3,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.595"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.833"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.667""},{""seed"":""89a5f46a-a0f6-4d88-b54f-716055352e6a"",""name"":""Bocarro"",""weapon"":1,""gimbal"":2,""steering"":1,""thruster"":1,""chassis"":1,""scanner"":2,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.422"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.333"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.500""}]"
39,cbf225a7-7914-4507-bd12-3e6e8a43652e,Benov,1,0.599,"[{""seed"":""cbf225a7-7914-4507-bd12-3e6e8a43652e"",""name"":""Benov"",""weapon"":3,""gimbal"":2,""steering"":5,""thruster"":1,""chassis"":3,""scanner"":2,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.667"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.400"",""steeringNormal"":""1.000"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.500""},{""seed"":""cbf225a7-7914-4507-bd12-3e6e8a43652e"",""name"":""Legantu v12.65"",""weapon"":2,""gimbal"":2,""steering"":1,""thruster"":1,""chassis"":3,""scanner"":4,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.578"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.333"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.833""},{""seed"":""cbf225a7-7914-4507-bd12-3e6e8a43652e"",""name"":""Motis"",""weapon"":1,""gimbal"":1,""steering"":3,""thruster"":3,""chassis"":1,""scanner"":2,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.517"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.667"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.500""},{""seed"":""cbf225a7-7914-4507-bd12-3e6e8a43652e"",""name"":""Sevis Mk XXIV"",""weapon"":3,""gimbal"":1,""steering"":0,""thruster"":3,""chassis"":1,""scanner"":1,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.472"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.167"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.333""},{""seed"":""cbf225a7-7914-4507-bd12-3e6e8a43652e"",""name"":""Zebos v49.43"",""weapon"":3,""gimbal"":1,""steering"":1,""thruster"":2,""chassis"":0,""scanner"":0,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.405"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.333"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.167""},{""seed"":""cbf225a7-7914-4507-bd12-3e6e8a43652e"",""name"":""Gecury"",""weapon"":0,""gimbal"":0,""steering"":0,""thruster"":0,""chassis"":1,""scanner"":5,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.356"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.167"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.167"",""scannerNormal"":""1.000""}]"
40,bf775b66-adc9-4023-8abb-c23949091cb4,Razuno Mk XXXIX,0,0.688,"[{""seed"":""bf775b66-adc9-4023-8abb-c23949091cb4"",""name"":""Razuno Mk XXXIX"",""weapon"":4,""gimbal"":0,""steering"":5,""thruster"":3,""chassis"":4,""scanner"":2,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.744"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.800"",""steeringNormal"":""1.000"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.500""},{""seed"":""bf775b66-adc9-4023-8abb-c23949091cb4"",""name"":""Pucury Mk VII"",""weapon"":3,""gimbal"":3,""steering"":4,""thruster"":1,""chassis"":0,""scanner"":2,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.567"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.833"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.500""},{""seed"":""bf775b66-adc9-4023-8abb-c23949091cb4"",""name"":""Jonides v22.55"",""weapon"":4,""gimbal"":3,""steering"":1,""thruster"":0,""chassis"":3,""scanner"":1,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.555"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.333"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.333""},{""seed"":""bf775b66-adc9-4023-8abb-c23949091cb4"",""name"":""Sater"",""weapon"":1,""gimbal"":2,""steering"":3,""thruster"":2,""chassis"":3,""scanner"":1,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.550"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.667"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.333""},{""seed"":""bf775b66-adc9-4023-8abb-c23949091cb4"",""name"":""Mestea"",""weapon"":2,""gimbal"":2,""steering"":4,""thruster"":0,""chassis"":1,""scanner"":3,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.533"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.833"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.667""},{""seed"":""bf775b66-adc9-4023-8abb-c23949091cb4"",""name"":""Peclite"",""weapon"":1,""gimbal"":3,""steering"":1,""thruster"":4,""chassis"":0,""scanner"":1,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.489"",""weaponNormal"":""0.400"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.333"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.333""}]"
41,ee93096e-93a3-400c-b85a-0e23851cfb9f,Nurus v2.54,5,0.759,"[{""seed"":""ee93096e-93a3-400c-b85a-0e23851cfb9f"",""name"":""Nurus v2.54"",""weapon"":0,""gimbal"":4,""steering"":4,""thruster"":3,""chassis"":4,""scanner"":5,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.778"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.833"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.833"",""scannerNormal"":""1.000""},{""seed"":""ee93096e-93a3-400c-b85a-0e23851cfb9f"",""name"":""Canov Mk XXXIX"",""weapon"":4,""gimbal"":0,""steering"":5,""thruster"":0,""chassis"":3,""scanner"":5,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.695"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.200"",""steeringNormal"":""1.000"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.167"",""scannerNormal"":""1.000""},{""seed"":""ee93096e-93a3-400c-b85a-0e23851cfb9f"",""name"":""Iater v37.65"",""weapon"":4,""gimbal"":3,""steering"":2,""thruster"":3,""chassis"":0,""scanner"":3,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.639"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.500"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.667""},{""seed"":""ee93096e-93a3-400c-b85a-0e23851cfb9f"",""name"":""Yarus"",""weapon"":2,""gimbal"":5,""steering"":4,""thruster"":0,""chassis"":3,""scanner"":0,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.600"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.833"",""chassisNormal"":""0.800"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.167""},{""seed"":""ee93096e-93a3-400c-b85a-0e23851cfb9f"",""name"":""Yovis"",""weapon"":0,""gimbal"":2,""steering"":5,""thruster"":4,""chassis"":1,""scanner"":1,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.572"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""1.000"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.333""},{""seed"":""ee93096e-93a3-400c-b85a-0e23851cfb9f"",""name"":""Nuruta"",""weapon"":0,""gimbal"":2,""steering"":3,""thruster"":1,""chassis"":3,""scanner"":2,""colour"":5,""skewMod"":0,""skew"":1,""value"":""0.511"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.667"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.500""}]"
